0.3079640333975594	0.028259473346178548	0.1621708413615928	0.1936416184971098	0.3079640333975594
0.40030911901081917	0.06646058732612056	0.12364760432766615	0.10510046367851623	0.3044822256568779
0.2890295358649789	0.046413502109704644	0.14767932489451477	0.1160337552742616	0.4008438818565401
0.3338815789473684	0.12171052631578948	0.13486842105263158	0.12828947368421054	0.28125
0.36427320490367776	0.11208406304728546	0.1234676007005254	0.1287215411558669	0.2714535901926445
0.3601236476043277	0.05409582689335394	0.14605873261205565	0.11669242658423493	0.3230293663060278
0.3037974683544304	0.08860759493670886	0.17468354430379746	0.1569620253164557	0.2759493670886076
0.34076433121019106	0.09872611464968153	0.11146496815286625	0.13694267515923567	0.31210191082802546
0.3201754385964912	0.07017543859649122	0.18859649122807018	0.17543859649122806	0.24561403508771928
0.34606741573033706	0.06741573033707865	0.19101123595505617	0.15056179775280898	0.2449438202247191
0.3728813559322034	0.03389830508474576	0.1694915254237288	0.13559322033898305	0.288135593220339
0.27137970353477764	0.055872291904218926	0.20410490307867732	0.1676168757126568	0.3010262257696693
0.31402439024390244	0.10365853658536585	0.13414634146341464	0.11280487804878049	0.3353658536585366
0.3992932862190813	0.045936395759717315	0.1420494699646643	0.13003533568904593	0.2826855123674912
0.3299565846599132	0.07380607814761216	0.170767004341534	0.12445730824891461	0.30101302460202606
0.3240611961057024	0.029902642559109873	0.1717663421418637	0.18915159944367177	0.2851182197496523
0.3673469387755102	0.09912536443148688	0.14285714285714285	0.11078717201166181	0.27988338192419826
0.3076923076923077	0.09971509971509972	0.17663817663817663	0.10541310541310542	0.31054131054131057
0.38235294117647056	0.06862745098039216	0.10784313725490197	0.12745098039215685	0.3137254901960784
0.4199134199134199	0.04329004329004329	0.1774891774891775	0.14285714285714285	0.21645021645021645
0.3424657534246575	0.0958904109589041	0.2191780821917808	0.0958904109589041	0.2465753424657534
0.328125	0.048295454545454544	0.16761363636363635	0.1846590909090909	0.2713068181818182
0.2702394526795895	0.03420752565564424	0.21892816419612315	0.1676168757126568	0.3090079817559863
0.3391304347826087	0.05507246376811594	0.14202898550724638	0.16231884057971013	0.30144927536231886
0.352	0.04	0.112	0.232	0.264
0.29916897506925205	0.04155124653739612	0.13019390581717452	0.19390581717451524	0.33518005540166207
0.34411764705882353	0.10882352941176471	0.14705882352941177	0.10882352941176471	0.2911764705882353
0.2518939393939394	0.07007575757575757	0.16856060606060605	0.07196969696969698	0.4375
0.2774869109947644	0.05235602094240838	0.20418848167539266	0.14659685863874344	0.3193717277486911
0.29064039408866993	0.059113300492610835	0.1921182266009852	0.17733990147783252	0.28078817733990147
0.3419434194341943	0.08733087330873308	0.16605166051660517	0.10947109471094711	0.2952029520295203
0.358974358974359	0.10897435897435898	0.1346153846153846	0.14423076923076922	0.2532051282051282
0.2725880551301684	0.07120980091883614	0.1332312404287902	0.14012251148545177	0.38284839203675347
0.36	0.08	0.12307692307692308	0.10461538461538461	0.3323076923076923
0.28437917222963954	0.06141522029372497	0.15353805073431243	0.16688918558077437	0.33377837116154874
0.2959009393680615	0.05892399658411614	0.14133219470538003	0.1511528608027327	0.35269000853970967
0.2767676767676768	0.05858585858585859	0.1393939393939394	0.16363636363636364	0.3616161616161616
0.3601637107776262	0.10231923601637108	0.12824010914051842	0.08321964529331514	0.32605729877216916
0.30845771144278605	0.07462686567164178	0.15422885572139303	0.21393034825870647	0.24875621890547264
0.2785714285714286	0.1	0.15714285714285714	0.16428571428571428	0.3
0.2774869109947644	0.05235602094240838	0.19895287958115182	0.14659685863874344	0.32460732984293195
0.3024602026049204	0.060781476121562955	0.17655571635311143	0.1447178002894356	0.3154848046309696
0.3359746434231379	0.060221870047543584	0.15055467511885895	0.16164817749603805	0.29160063391442154
0.3033033033033033	0.028528528528528527	0.15915915915915915	0.11561561561561562	0.3933933933933934
0.40789473684210525	0.039473684210526314	0.3026315789473684	0.06578947368421052	0.18421052631578946
0.30264446620959845	0.0920666013712047	0.14789422135161606	0.13614103819784526	0.32125367286973555
