P43680	0.1273209549071618	0.015915119363395226	0.04509283819628647	0.07161803713527852	0.03183023872679045	0.06896551724137931	0.010610079575596816	0.010610079575596816	0.029177718832891247	0.10610079575596817	0.013262599469496022	0.021220159151193633	0.13793103448275862	0.026525198938992044	0.09018567639257294	0.08222811671087533	0.03978779840848806	0.029177718832891247	0.010610079575596816	0.03183023872679045
P31548	0.09051724137931035	0.008620689655172414	0.034482758620689655	0.03879310344827586	0.021551724137931036	0.08620689655172414	0.02586206896551724	0.04741379310344827	0.02586206896551724	0.15517241379310345	0.04741379310344827	0.034482758620689655	0.04741379310344827	0.0603448275862069	0.0603448275862069	0.07758620689655173	0.06465517241379311	0.0603448275862069	0.008620689655172414	0.004310344827586207
O48560	0.052845528455284556	0.012195121951219513	0.07113821138211382	0.054878048780487805	0.06300813008130081	0.054878048780487805	0.046747967479674794	0.046747967479674794	0.046747967479674794	0.07520325203252033	0.016260162601626018	0.06097560975609756	0.07317073170731707	0.028455284552845527	0.07317073170731707	0.06300813008130081	0.042682926829268296	0.06300813008130081	0.02032520325203252	0.034552845528455285
P01923	0.14893617021276595	0.0070921985815602835	0.06382978723404255	0.02127659574468085	0.04964539007092199	0.04964539007092199	0.07092198581560284	0	0.07801418439716312	0.1276595744680851	0.014184397163120567	0.028368794326241134	0.04964539007092199	0.0070921985815602835	0.02127659574468085	0.07801418439716312	0.06382978723404255	0.09219858156028368	0.0070921985815602835	0.02127659574468085
Q2YDJ0	0.060215053763440864	0.008602150537634409	0.030107526881720432	0.08387096774193549	0.021505376344086023	0.04946236559139785	0.04086021505376344	0.021505376344086023	0.11827956989247312	0.07526881720430108	0.0064516129032258064	0.05591397849462366	0.06451612903225806	0.05161290322580645	0.07741935483870968	0.09247311827956989	0.06881720430107527	0.060215053763440864	0.002150537634408602	0.010752688172043012
P11276	0.04481227291077917	0.025837706903512312	0.04965684295518773	0.05853855470327009	0.021800565199838515	0.08195397658457812	0.018974566007266856	0.052079127977392004	0.031489705288655634	0.05894226887363747	0.009285425918449738	0.04440855874041179	0.07751312071053694	0.05369398465886153	0.05329027048849415	0.07710940654016955	0.1065805409769883	0.07710940654016955	0.016148566814695196	0.04077513120710537
P31442	0.10152284263959391	0.017766497461928935	0.017766497461928935	0.012690355329949238	0.048223350253807105	0.1065989847715736	0.005076142131979695	0.04568527918781726	0.007614213197969543	0.1700507614213198	0.06598984771573604	0.027918781725888325	0.050761421319796954	0.03299492385786802	0.048223350253807105	0.06091370558375635	0.0583756345177665	0.07868020304568528	0.02284263959390863	0.02030456852791878
Q64462	0.060665362035225046	0.01761252446183953	0.06457925636007827	0.0410958904109589	0.06457925636007827	0.05870841487279843	0.03718199608610567	0.043052837573385516	0.05870841487279843	0.12524461839530332	0.03131115459882583	0.01761252446183953	0.060665362035225046	0.04500978473581213	0.05870841487279843	0.06457925636007827	0.03913894324853229	0.05283757338551859	0.021526418786692758	0.03718199608610567
O88767	0.1111111111111111	0.021164021164021163	0.047619047619047616	0.07407407407407407	0.015873015873015872	0.08994708994708994	0.015873015873015872	0.05291005291005291	0.07936507936507936	0.10052910052910052	0.031746031746031744	0.026455026455026454	0.047619047619047616	0.026455026455026454	0.037037037037037035	0.06878306878306878	0.042328042328042326	0.09523809523809523	0	0.015873015873015872
Q6DJ08	0.076158940397351	0.023178807947019868	0.023178807947019868	0.029801324503311258	0.056291390728476824	0.08940397350993377	0.026490066225165563	0.039735099337748346	0.052980132450331126	0.11920529801324503	0.046357615894039736	0.026490066225165563	0.052980132450331126	0.03642384105960265	0.052980132450331126	0.076158940397351	0.059602649006622516	0.06622516556291391	0.009933774834437087	0.03642384105960265
Q9UUJ9	0.07485604606525911	0.013435700575815739	0.05758157389635317	0.061420345489443376	0.04030710172744722	0.07485604606525911	0.036468330134357005	0.08445297504798464	0.05566218809980806	0.08445297504798464	0.02111324376199616	0.05182341650671785	0.06525911708253358	0.026871401151631478	0.05182341650671785	0.05566218809980806	0.05182341650671785	0.053742802303262956	0.007677543186180422	0.030710172744721688
P52800	0.050595238095238096	0.023809523809523808	0.047619047619047616	0.03869047619047619	0.026785714285714284	0.08035714285714286	0.020833333333333332	0.06547619047619048	0.0625	0.08035714285714286	0.020833333333333332	0.05357142857142857	0.0625	0.03869047619047619	0.05357142857142857	0.09523809523809523	0.05654761904761905	0.06547619047619048	0.011904761904761904	0.044642857142857144
Q9N2W5	0.08970099667774087	0.0033222591362126247	0.059800664451827246	0.07308970099667775	0.029900332225913623	0.08637873754152824	0.026578073089700997	0.04983388704318937	0.036544850498338874	0.059800664451827246	0.023255813953488372	0.053156146179401995	0.07973421926910298	0.046511627906976744	0.06312292358803986	0.07641196013289037	0.0664451827242525	0.05647840531561462	0.0033222591362126247	0.016611295681063124
P07428	0.1056338028169014	0.02112676056338028	0.08450704225352113	0.02112676056338028	0.056338028169014086	0.04225352112676056	0.08450704225352113	0.04225352112676056	0.09859154929577464	0.1056338028169014	0.02112676056338028	0.035211267605633804	0.04929577464788732	0.014084507042253521	0.02112676056338028	0.06338028169014084	0.035211267605633804	0.06338028169014084	0.007042253521126761	0.028169014084507043
P37902	0.09933774834437085	0.006622516556291391	0.076158940397351	0.052980132450331126	0.04304635761589404	0.056291390728476824	0.006622516556291391	0.046357615894039736	0.10596026490066225	0.08609271523178808	0.029801324503311258	0.06291390728476821	0.04304635761589404	0.052980132450331126	0.033112582781456956	0.059602649006622516	0.04966887417218543	0.06291390728476821	0.009933774834437087	0.016556291390728478
O45717	0.040955631399317405	0.006825938566552901	0.07167235494880546	0.14334470989761092	0.020477815699658702	0.023890784982935155	0.034129692832764506	0.05460750853242321	0.05460750853242321	0.08873720136518772	0.03754266211604096	0.04778156996587031	0.027303754266211604	0.06484641638225255	0.09215017064846416	0.08191126279863481	0.05460750853242321	0.04778156996587031	0	0.006825938566552901
P63005	0.05121951219512195	0.024390243902439025	0.06341463414634146	0.07560975609756097	0.03414634146341464	0.06097560975609756	0.03902439024390244	0.03902439024390244	0.08292682926829269	0.06585365853658537	0.03170731707317073	0.026829268292682926	0.03170731707317073	0.024390243902439025	0.05365853658536585	0.09024390243902439	0.06585365853658537	0.08536585365853659	0.02926829268292683	0.024390243902439025
P40475	0.0852575488454707	0.021314387211367674	0.03197158081705151	0.037300177619893425	0.0586145648312611	0.0674955595026643	0.017761989342806393	0.0763765541740675	0.05328596802841918	0.11367673179396093	0.017761989342806393	0.04440497335701599	0.02664298401420959	0.023090586145648313	0.046181172291296625	0.10124333925399645	0.06927175843694494	0.0674955595026643	0.014209591474245116	0.02664298401420959
Q3V3R1	0.08188331627430911	0.015353121801432957	0.05834186284544524	0.05834186284544524	0.02968270214943705	0.08597748208802457	0.019447287615148412	0.05834186284544524	0.06141248720573183	0.11258955987717502	0.01842374616171955	0.030706243602865915	0.057318321392016376	0.044012282497441144	0.0511770726714432	0.062436028659160696	0.05322415557830092	0.08188331627430911	0.007164790174002047	0.012282497441146366
P82600	0.0759493670886076	0.02531645569620253	0.056962025316455694	0.06582278481012659	0.056962025316455694	0.06582278481012659	0.026582278481012658	0.03417721518987342	0.03164556962025317	0.09113924050632911	0.020253164556962026	0.04430379746835443	0.0670886075949367	0.04430379746835443	0.0759493670886076	0.05063291139240506	0.05063291139240506	0.06582278481012659	0.010126582278481013	0.04050632911392405
Q68VV0	0.05922551252847381	0.010250569476082005	0.04669703872437358	0.06036446469248292	0.03530751708428246	0.07403189066059225	0.014806378132118452	0.08769931662870159	0.06492027334851937	0.09225512528473805	0.023917995444191344	0.0785876993166287	0.03986332574031891	0.02733485193621868	0.02847380410022779	0.07061503416856492	0.06719817767653759	0.06719817767653759	0.011389521640091117	0.03986332574031891
O13290	0.03813155386081983	0.02359389895138227	0.05052430886558627	0.06530028598665395	0.06935176358436607	0.028360343183984747	0.01835081029551954	0.07602478551000953	0.07149666348903717	0.12988560533841753	0.016205910390848427	0.06387035271687322	0.02669208770257388	0.0378932316491897	0.035510009532888465	0.09795042897998094	0.05624404194470925	0.04861773117254528	0.011916110581506196	0.034080076263107724
Q00655	0.06210191082802548	0.014331210191082803	0.044585987261146494	0.07802547770700637	0.028662420382165606	0.07802547770700637	0.028662420382165606	0.041401273885350316	0.0732484076433121	0.09713375796178345	0.028662420382165606	0.04617834394904458	0.054140127388535034	0.042993630573248405	0.052547770700636945	0.06210191082802548	0.03503184713375796	0.05732484076433121	0.01751592356687898	0.05732484076433121
Q03131	0.16356344886851906	0.00859352621025494	0.0584359782297336	0.06989401317674018	0.026639931251790316	0.10283586364938413	0.019192208536236037	0.020910913778287025	0.006301919220853624	0.09653394442853051	0.013463191062732742	0.011171584073331424	0.057003723861357776	0.023775422515038672	0.08536236035519908	0.06215983958751074	0.050128902893153825	0.09796619879690634	0.01632769979948439	0.0097393297049556
