Q9QAB8	0.24199288256227758	0.4400948991696323	0.31791221826809013	0.3570581257413998	0.3107947805456702	0.33214709371292994	0.5077105575326216	0.18030842230130487	0.31198102016607354	0.40094899169632264	0.24199288256227758	0.3570581257413997	0.5373665480427047	0.33926453143534996	0.12336892052194537	0.4033214709371293	0.298932384341637	0.2977461447212337	0.302491103202847	0.23487544483985764	0.4626334519572953	0.41043890865954924	0.32977461447212336	0.2597864768683274	0.3570581257413998	0.3570581257413998	0.2858837485172004	0.30486358244365364	0.43534994068801897	0.2597864768683274	0.10201660735468565	0.8446026097271648	0.053380782918149516	0.41162514827995256	0.27283511269276395	0.3155397390272835	0.43416370106761565	0.24199288256227758	0.32384341637010683
A1B1H5	0.31063829787234043	0.44680851063829785	0.24255319148936172	0.3659574468085106	0.3829787234042553	0.25106382978723407	0.6	0.15319148936170213	0.2468085106382979	0.34893617021276596	0.39148936170212767	0.2595744680851063	0.5702127659574469	0.3574468085106383	0.07234042553191483	0.425531914893617	0.33617021276595743	0.2382978723404256	0.3148936170212766	0.2553191489361702	0.4297872340425532	0.4595744680851064	0.2936170212765957	0.2468085106382979	0.25957446808510637	0.39574468085106385	0.34468085106382973	0.39574468085106385	0.3574468085106383	0.24680851063829784	0.14042553191489363	0.7489361702127659	0.11063829787234047	0.4978723404255319	0.16595744680851063	0.3361702127659575	0.4851063829787234	0.31063829787234043	0.20425531914893613
Q9BYZ2	0.2755905511811024	0.35958005249343833	0.36482939632545935	0.3805774278215223	0.31496062992125984	0.3044619422572178	0.49343832020997375	0.2230971128608924	0.2834645669291339	0.4304461942257218	0.1889763779527559	0.38057742782152226	0.5354330708661418	0.30183727034120733	0.1627296587926509	0.35958005249343833	0.29658792650918636	0.34383202099737536	0.31758530183727035	0.2178477690288714	0.46456692913385833	0.3779527559055118	0.3989501312335958	0.2230971128608924	0.3805774278215223	0.31758530183727035	0.3018372703412073	0.31496062992125984	0.46194225721784776	0.2230971128608924	0.11286089238845144	0.7926509186351706	0.09448818897637801	0.4015748031496063	0.31496062992125984	0.2834645669291339	0.47244094488188976	0.2755905511811024	0.2519685039370078
A1B1H5	0.31063829787234043	0.44680851063829785	0.24255319148936172	0.3659574468085106	0.3829787234042553	0.25106382978723407	0.6	0.15319148936170213	0.2468085106382979	0.34893617021276596	0.39148936170212767	0.2595744680851063	0.5702127659574469	0.3574468085106383	0.07234042553191483	0.425531914893617	0.33617021276595743	0.2382978723404256	0.3148936170212766	0.2553191489361702	0.4297872340425532	0.4595744680851064	0.2936170212765957	0.2468085106382979	0.25957446808510637	0.39574468085106385	0.34468085106382973	0.39574468085106385	0.3574468085106383	0.24680851063829784	0.14042553191489363	0.7489361702127659	0.11063829787234047	0.4978723404255319	0.16595744680851063	0.3361702127659575	0.4851063829787234	0.31063829787234043	0.20425531914893613
E7EZG2	0.38699444885011897	0.3394131641554322	0.2735923869944489	0.4159397303727201	0.31800158604282314	0.2660586835844567	0.5586835844567803	0.18398096748612214	0.2573354480570975	0.49325931800158607	0.20222045995241872	0.3045202220459952	0.6181601903251388	0.28072957969865187	0.10111022997620933	0.49127676447264074	0.24385408406026962	0.26486915146708956	0.43061062648691517	0.18754956383822363	0.3818398096748612	0.3501189532117367	0.3774781919111816	0.2724028548770817	0.3045202220459952	0.2858842188739096	0.40959555908009515	0.2854877081681205	0.44210943695479776	0.2724028548770817	0.1514670896114195	0.7077716098334655	0.14076130055511493	0.49444885011895323	0.23433782712133228	0.2712133227597145	0.3501189532117367	0.38699444885011897	0.26288659793814434
P86899	0.23622047244094488	0.4015748031496063	0.3622047244094488	0.3779527559055118	0.3543307086614173	0.2677165354330709	0.48031496062992124	0.2677165354330709	0.2519685039370078	0.41732283464566927	0.1889763779527559	0.3937007874015749	0.49606299212598426	0.3228346456692913	0.18110236220472442	0.3464566929133858	0.30708661417322836	0.34645669291338577	0.25984251968503935	0.23622047244094488	0.5039370078740157	0.4566929133858268	0.2755905511811024	0.2677165354330708	0.3937007874015748	0.33070866141732286	0.2755905511811024	0.33858267716535434	0.3937007874015748	0.2677165354330708	0.07874015748031496	0.8188976377952756	0.10236220472440949	0.3858267716535433	0.33070866141732286	0.28346456692913385	0.44881889763779526	0.23622047244094488	0.31496062992125984
Q9Y446	0.3212045169385194	0.4228356336260979	0.25595984943538275	0.40401505646173147	0.3324968632371393	0.2634880803011292	0.616060225846926	0.12923462986198245	0.2547051442910916	0.4178168130489335	0.30238393977415307	0.27979924717691346	0.5872020075282308	0.3450439146800502	0.06775407779171899	0.424090338770389	0.328732747804266	0.2471769134253451	0.38143036386449186	0.205771643663739	0.4127979924717692	0.437892095357591	0.3450439146800502	0.21706398996235882	0.2797992471769134	0.3751568381430364	0.3450439146800502	0.3726474278544542	0.410288582183187	0.21706398996235876	0.12797992471769135	0.7641154328732748	0.10790464240903386	0.4981179422835634	0.1806775407779172	0.3212045169385195	0.4316185696361355	0.3212045169385194	0.24717691342534515
A1B1H5	0.31063829787234043	0.44680851063829785	0.24255319148936172	0.3659574468085106	0.3829787234042553	0.25106382978723407	0.6	0.15319148936170213	0.2468085106382979	0.34893617021276596	0.39148936170212767	0.2595744680851063	0.5702127659574469	0.3574468085106383	0.07234042553191483	0.425531914893617	0.33617021276595743	0.2382978723404256	0.3148936170212766	0.2553191489361702	0.4297872340425532	0.4595744680851064	0.2936170212765957	0.2468085106382979	0.25957446808510637	0.39574468085106385	0.34468085106382973	0.39574468085106385	0.3574468085106383	0.24680851063829784	0.14042553191489363	0.7489361702127659	0.11063829787234047	0.4978723404255319	0.16595744680851063	0.3361702127659575	0.4851063829787234	0.31063829787234043	0.20425531914893613
Q9NXF8	0.2532467532467532	0.33766233766233766	0.40909090909090906	0.32792207792207795	0.3538961038961039	0.3181818181818182	0.461038961038961	0.24675324675324675	0.29220779220779225	0.37337662337662336	0.19805194805194806	0.4285714285714286	0.4935064935064935	0.3051948051948052	0.20129870129870137	0.36363636363636365	0.2532467532467532	0.38311688311688313	0.2987012987012987	0.19480519480519481	0.5064935064935066	0.37987012987012986	0.33116883116883117	0.2889610389610389	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.2662337662337662	0.4448051948051948	0.28896103896103903	0.10714285714285714	0.7987012987012987	0.09415584415584421	0.38961038961038963	0.34415584415584416	0.2662337662337662	0.4772727272727273	0.2532467532467532	0.2694805194805195
Q68CZ2	0.27335640138408307	0.4692041522491349	0.25743944636678207	0.43044982698961937	0.28996539792387543	0.27958477508650526	0.5515570934256055	0.1750865051903114	0.273356401384083	0.48996539792387545	0.23044982698961938	0.27958477508650526	0.6179930795847751	0.2927335640138408	0.08927335640138406	0.42145328719723185	0.3273356401384083	0.2512110726643598	0.36262975778546713	0.255363321799308	0.3820069204152249	0.4844290657439446	0.3086505190311419	0.2069204152249135	0.2795847750865052	0.41522491349480967	0.3051903114186851	0.37577854671280275	0.41730103806228375	0.2069204152249135	0.09342560553633218	0.8027681660899654	0.10380622837370246	0.3986159169550173	0.22283737024221453	0.3785467128027682	0.3944636678200692	0.27335640138408307	0.3321799307958477
