Q9QAB8	0.3582443653618031	0.10083036773428232	0.14590747330960854	0.05338078291814947	0.3416370106761566
A1B1H5	0.4723404255319149	0.05106382978723404	0.17446808510638298	0.11063829787234042	0.19148936170212766
Q9BYZ2	0.4251968503937008	0.06299212598425197	0.13910761154855644	0.09448818897637795	0.2782152230971129
A1B1H5	0.4723404255319149	0.05106382978723404	0.17446808510638298	0.11063829787234042	0.19148936170212766
E7EZG2	0.3164155432196669	0.07454401268834258	0.1740681998413957	0.140761300555115	0.2942109436954798
P86899	0.3464566929133858	0.10236220472440945	0.11811023622047244	0.10236220472440945	0.33070866141732286
Q9Y446	0.397741530740276	0.056461731493099125	0.15181932245922208	0.10790464240903387	0.2860727728983689
A1B1H5	0.4723404255319149	0.05106382978723404	0.17446808510638298	0.11063829787234042	0.19148936170212766
Q9NXF8	0.36363636363636365	0.11363636363636363	0.1396103896103896	0.09415584415584416	0.288961038961039
Q68CZ2	0.3550173010380623	0.0643598615916955	0.12525951557093426	0.10380622837370242	0.35155709342560554
B4S616	0.4048582995951417	0.08097165991902834	0.145748987854251	0.145748987854251	0.22267206477732793
Q6GGG3	0.3991130820399113	0.08869179600886919	0.1197339246119734	0.13747228381374724	0.2549889135254989
Q7V2N8	0.5	0.11067193675889328	0.05138339920948617	0.04940711462450593	0.2885375494071146
A1B1H5	0.4723404255319149	0.05106382978723404	0.17446808510638298	0.11063829787234042	0.19148936170212766
Q9HBH9	0.3655913978494624	0.07096774193548387	0.14623655913978495	0.13763440860215054	0.27956989247311825
Q9SLB9	0.29333333333333333	0.09111111111111111	0.13777777777777778	0.15333333333333332	0.3244444444444444
Q9SCP2	0.3747412008281574	0.10766045548654245	0.10559006211180125	0.09109730848861283	0.32091097308488614
B5EZH7	0.4434250764525994	0.0856269113149847	0.11926605504587157	0.10703363914373089	0.24464831804281345
A1B1H5	0.4723404255319149	0.05106382978723404	0.17446808510638298	0.11063829787234042	0.19148936170212766
A1B1H5	0.4723404255319149	0.05106382978723404	0.17446808510638298	0.11063829787234042	0.19148936170212766
P95389	0.49070631970260226	0.07806691449814127	0.11152416356877323	0.11524163568773234	0.20446096654275092
A1B1H5	0.4723404255319149	0.05106382978723404	0.17446808510638298	0.11063829787234042	0.19148936170212766
O20549	0.45382585751978893	0.1503957783641161	0.08179419525065963	0.04221635883905013	0.2717678100263852
