Q9XII1	0.39087947882736157	0.05211726384364821	0.1465798045602606	0.15960912052117263	0.250814332247557
Q14684	0.32981530343007914	0.05408970976253298	0.19261213720316622	0.12005277044854881	0.3034300791556728
B2IUL2	0.45228215767634855	0.06431535269709543	0.0995850622406639	0.12033195020746888	0.26348547717842324
Q46509	0.44432194046306506	0.07386990077177508	0.11686879823594266	0.11245865490628446	0.25248070562293273
P30838	0.4083885209713024	0.0772626931567329	0.1280353200883002	0.11699779249448124	0.2693156732891832
Q9FI56	0.4208826695371367	0.04951560818083961	0.16146393972012918	0.15285252960172227	0.21528525296017223
Q92664	0.27671232876712326	0.07671232876712329	0.2356164383561644	0.10136986301369863	0.3095890410958904
Q8QG92	0.3118932038834951	0.050970873786407765	0.16140776699029127	0.12135922330097088	0.35436893203883496
Q51805	0.44410876132930516	0.09365558912386707	0.14501510574018128	0.09969788519637462	0.2175226586102719
Q6NUN9	0.35714285714285715	0.062111801242236024	0.13354037267080746	0.11490683229813664	0.33229813664596275
Q4J6M6	0.4306049822064057	0.06405693950177936	0.1494661921708185	0.1103202846975089	0.24555160142348753
Q7VQT2	0.3146997929606625	0.12008281573498965	0.16356107660455488	0.09109730848861283	0.3105590062111801
Q9XF04	0.3854166666666667	0.0625	0.17708333333333334	0.10416666666666667	0.2708333333333333
Q7UVH1	0.3641304347826087	0.11684782608695653	0.12907608695652173	0.12635869565217392	0.26358695652173914
Q9TTF0	0.3795620437956204	0.058394160583941604	0.13138686131386862	0.09975669099756691	0.3309002433090024
P54751	0.3323442136498516	0.12759643916913946	0.16023738872403562	0.09198813056379822	0.2878338278931751
Q7T1T4	0.33062330623306235	0.08401084010840108	0.14092140921409213	0.14905149051490515	0.2953929539295393
P08821	0.41304347826086957	0.043478260869565216	0.17391304347826086	0.15217391304347827	0.21739130434782608
Q3HRQ2	0.4225621414913958	0.09751434034416825	0.10325047801147227	0.0994263862332696	0.27724665391969405
Q04F24	0.33462657613967023	0.11833171677982542	0.13288069835111543	0.12027158098933075	0.2938894277400582
Q3A538	0.45918367346938777	0.05612244897959184	0.11224489795918367	0.11224489795918367	0.2602040816326531
Q9Y805	0.2127659574468085	0.06382978723404255	0.2765957446808511	0.19680851063829788	0.25
P55735	0.3695652173913043	0.08695652173913043	0.11801242236024845	0.12422360248447205	0.30124223602484473
P10726	0.3779527559055118	0.07086614173228346	0.16535433070866143	0.17716535433070865	0.20866141732283464
P19914	0.49477351916376305	0.04878048780487805	0.14285714285714285	0.10801393728222997	0.20557491289198607
Q00059	0.2926829268292683	0.0975609756097561	0.22357723577235772	0.13414634146341464	0.25203252032520324
A8LZI9	0.5428571428571428	0.03076923076923077	0.1076923076923077	0.11208791208791209	0.20659340659340658
Q8YFY2	0.40255009107468126	0.09107468123861566	0.14754098360655737	0.11293260473588343	0.2459016393442623
B5H7H3	0.3951612903225806	0.08064516129032258	0.15591397849462366	0.13172043010752688	0.23655913978494625
Q03180	0.4276923076923077	0.04923076923076923	0.07384615384615385	0.07692307692307693	0.3723076923076923
P19920	0.5173611111111112	0.04861111111111111	0.125	0.1076388888888889	0.2013888888888889
C1CV34	0.41594454072790293	0.09705372616984402	0.12824956672443674	0.14211438474870017	0.21663778162911612
Q73K76	0.3920704845814978	0.09251101321585903	0.15859030837004406	0.13656387665198239	0.22026431718061673
P19137	0.35614661044437235	0.06552059682127798	0.1326629905935777	0.1132014271813169	0.3324683749594551
O29779	0.45989304812834225	0.08021390374331551	0.1497326203208556	0.11229946524064172	0.19786096256684493
Q92126	0.41610087293889425	0.09408341416100872	0.11542192046556742	0.11639185257032007	0.2580019398642095
P43830	0.4160839160839161	0.07167832167832168	0.13286713286713286	0.14685314685314685	0.23251748251748253
Q9YA13	0.4444444444444444	0.09546165884194054	0.13302034428794993	0.13458528951486698	0.19248826291079812
Q49611	0.4430379746835443	0.012658227848101266	0.08860759493670886	0.1518987341772152	0.3037974683544304
Q9QZM5	0.32563025210084034	0.06092436974789916	0.11764705882352941	0.10084033613445378	0.3949579831932773
P80909	0.3291139240506329	0.08860759493670886	0.16455696202531644	0.1518987341772152	0.26582278481012656
P16220	0.37920489296636084	0.021406727828746176	0.09480122324159021	0.10703363914373089	0.39755351681957185
P54274	0.3120728929384966	0.06605922551252848	0.17539863325740318	0.1662870159453303	0.28018223234624146
Q9RA63	0.44730679156908665	0.04800936768149883	0.17096018735362997	0.17447306791569087	0.1592505854800937
Q8UBS1	0.5186915887850467	0.03271028037383177	0.12149532710280374	0.11682242990654206	0.2102803738317757
Q6LXA7	0.3915343915343915	0.08465608465608465	0.12698412698412698	0.13756613756613756	0.25925925925925924
O14775	0.36455696202531646	0.08860759493670886	0.1341772151898734	0.12151898734177215	0.2911392405063291
P47027	0.3023560209424084	0.09031413612565445	0.14921465968586387	0.10340314136125654	0.35471204188481675
Q8WY41	0.4075342465753425	0.0547945205479452	0.1267123287671233	0.09931506849315068	0.3116438356164384
P36170	0.2506415739948674	0.07356715141146279	0.04362703165098375	0.09837467921300257	0.5337895637296834
Q14999	0.3869257950530035	0.0706713780918728	0.13074204946996468	0.12897526501766785	0.2826855123674912
Q9NPJ6	0.3925925925925926	0.02962962962962963	0.13333333333333333	0.15925925925925927	0.2851851851851852
Q51739	0.43140495867768597	0.09090909090909091	0.13884297520661157	0.13884297520661157	0.2
P10479	0.3688969258589512	0.13381555153707053	0.15732368896925858	0.1410488245931284	0.19891500904159132
P0DPE9	0.39918533604887985	0.09979633401221996	0.13441955193482688	0.11405295315682282	0.2525458248472505
Q6ZNH5	0.30522088353413657	0.0642570281124498	0.22088353413654618	0.0963855421686747	0.3132530120481928
F4IDS7	0.3805668016194332	0.09412955465587045	0.13663967611336034	0.1508097165991903	0.23785425101214575
Q3TYQ9	0.3787425149700599	0.08607784431137724	0.1279940119760479	0.11676646706586827	0.2904191616766467
P23255	0.3347547974413646	0.08528784648187633	0.1435678749111585	0.14854299928926795	0.2878464818763326
Q9H5V7	0.2863961813842482	0.06205250596658711	0.1575178997613365	0.1026252983293556	0.3914081145584726
A5PK51	0.4684014869888476	0.0687732342007435	0.10780669144981413	0.09665427509293681	0.258364312267658
Q05523	0.40707964601769914	0.09734513274336283	0.16150442477876106	0.1172566371681416	0.2168141592920354
Q9H5J0	0.3519163763066202	0.07491289198606271	0.11672473867595819	0.12020905923344948	0.3362369337979094
P07003	0.4632867132867133	0.06818181818181818	0.1258741258741259	0.11538461538461539	0.22727272727272727
P42794	0.3791208791208791	0.08791208791208792	0.1978021978021978	0.1043956043956044	0.23076923076923078
P05316	0.3902053712480253	0.16429699842022116	0.09636650868878358	0.07266982622432859	0.2764612954186414
Q8K450	0.3599374021909233	0.06885758998435054	0.15336463223787167	0.14397496087636932	0.27386541471048514
Q0W7A4	0.4386317907444668	0.0482897384305835	0.15492957746478872	0.14285714285714285	0.2152917505030181
