P45759	0.08519269776876268	0.010141987829614604	0.05070993914807302	0.06490872210953347	0.016227180527383367	0.056795131845841784	0.02434077079107505	0.08113590263691683	0.02636916835699797	0.11561866125760649	0.028397565922920892	0.032454361054766734	0.038539553752535496	0.06896551724137931	0.07302231237322515	0.07505070993914807	0.06288032454361055	0.06490872210953347	0.004056795131845842	0.02028397565922921
O02695	0.09081934846989141	0.013820335636722606	0.055281342546890426	0.07403751233958539	0.02171767028627838	0.0700888450148075	0.02665350444225074	0.022704837117472853	0.04343534057255676	0.11846001974333663	0.023692003948667325	0.022704837117472853	0.07897334649555775	0.05330700888450148	0.0631786771964462	0.087857847976308	0.040473840078973346	0.0562685093780849	0.008884501480750246	0.027640671273445213
Q96A65	0.06365503080082136	0.013347022587268994	0.055441478439425054	0.08213552361396304	0.02566735112936345	0.039014373716632446	0.024640657084188913	0.0646817248459959	0.07494866529774127	0.13141683778234087	0.024640657084188913	0.04106776180698152	0.030800821355236138	0.054414784394250515	0.049281314168377825	0.07494866529774127	0.055441478439425054	0.060574948665297744	0.00513347022587269	0.028747433264887063
Q9CR53	0.0743801652892562	0	0.024793388429752067	0.024793388429752067	0.04132231404958678	0.0743801652892562	0.024793388429752067	0.024793388429752067	0.049586776859504134	0.18181818181818182	0.024793388429752067	0.03305785123966942	0.10743801652892562	0.04132231404958678	0.09917355371900827	0.08264462809917356	0.03305785123966942	0.024793388429752067	0.024793388429752067	0.008264462809917356
Q5JVS0	0.0847457627118644	0.004842615012106538	0.07263922518159806	0.1016949152542373	0.031476997578692496	0.12106537530266344	0.009685230024213076	0.01694915254237288	0.04600484261501211	0.03631961259079903	0.021791767554479417	0.029055690072639227	0.0847457627118644	0.05084745762711865	0.12832929782082325	0.048426150121065374	0.03631961259079903	0.05084745762711865	0.007263922518159807	0.01694915254237288
P20061	0.05542725173210162	0.020785219399538105	0.03233256351039261	0.06697459584295612	0.03695150115473441	0.06004618937644342	0.009237875288683603	0.06466512702078522	0.04849884526558892	0.10854503464203233	0.025404157043879907	0.09237875288683603	0.02771362586605081	0.050808314087759814	0.023094688221709007	0.09468822170900693	0.057736720554272515	0.06928406466512702	0.009237875288683603	0.046189376443418015
Q10738	0.056818181818181816	0.011363636363636364	0.07196969696969698	0.03409090909090909	0.056818181818181816	0.08333333333333333	0.03787878787878788	0.045454545454545456	0.06060606060606061	0.09090909090909091	0.03409090909090909	0.030303030303030304	0.06439393939393939	0.041666666666666664	0.041666666666666664	0.07196969696969698	0.04924242424242424	0.056818181818181816	0.01893939393939394	0.041666666666666664
P06796	0.07734806629834254	0.0055248618784530384	0.027624309392265192	0.04419889502762431	0.027624309392265192	0.011049723756906077	0.0055248618784530384	0.06629834254143646	0.011049723756906077	0.0718232044198895	0.03314917127071823	0.08839779005524862	0.13259668508287292	0.03314917127071823	0.03867403314917127	0.08287292817679558	0.08839779005524862	0.09392265193370165	0.0055248618784530384	0.055248618784530384
Q925B5	0.08215962441314555	0.02112676056338028	0.03286384976525822	0.08215962441314555	0.01643192488262911	0.06572769953051644	0.03051643192488263	0.028169014084507043	0.07042253521126761	0.12910798122065728	0.01643192488262911	0.028169014084507043	0.06338028169014084	0.051643192488262914	0.046948356807511735	0.06572769953051644	0.06807511737089202	0.07042253521126761	0.01643192488262911	0.014084507042253521
A4D2H0	0.06306306306306306	0.009009009009009009	0.05019305019305019	0.11840411840411841	0.03861003861003861	0.05276705276705277	0.02059202059202059	0.032175032175032175	0.0694980694980695	0.10810810810810811	0.021879021879021878	0.04504504504504504	0.08108108108108109	0.04633204633204633	0.05791505791505792	0.07979407979407979	0.039897039897039896	0.03732303732303732	0.005148005148005148	0.023166023166023165
