A0A120HUS7	0.4243145666666667	0.34946299256505575	0.38189478731343296	0.35499213108614247	0.3552807857142859	0.38793852075471713	0.3557845416666667	0.38491745627376434	0.3567378435114503	0.3710677241379311	0.37020913846153874	0.3528404633204635	0.34831424418604673	0.38204376264591466	0.3595391796875005	0.3932180470588238	0.3687963858267718	0.37540368379446637	0.34099005555555567	0.3828761912350598	0.3488484680000001	0.37119161445783144	0.3485117258064516	0.364794206477733	0.38317324796748	0.3793337959183675	0.37788845901639373	0.3501633415637862	0.38254576446281024	0.33898655601659766	9901.2	9331.67657992565	8822.190298507463	8864.868913857677	8763.097744360903	9099.150943396226	8796.82196969697	9010.03041825095	9160.751908396947	8498.973180076628	8874.661538461538	8530.432432432432	8470.306201550387	8985.15953307393	8559.64453125	8942.78431372549	9391.031496062993	8329.545454545454	8601.896825396825	9094.768924302789	8448.948	8873.14859437751	9236.951612903225	8762.040485829959	8724.99593495935	8869.134693877551	8866.577868852459	8615.489711934157	8653.917355371901	8660.589211618257
O08849	0.3705564476190477	0.4059392966507178	0.3811759663461538	0.3492742173913043	0.38018491262135906	0.3746930585365855	0.39187385784313733	0.3944942857142858	0.36268061881188124	0.3743990895522388	0.41382318999999995	0.3750741306532661	0.34617445454545454	0.4051466598984771	0.4006072448979594	0.3904629692307694	0.39279192268041246	0.3984081761658031	0.40964394791666664	0.3884211518324612	0.403339752631579	0.38593571428571455	0.37796475531914897	0.4260082192513367	0.3900734892473117	0.408129821621622	0.39804239673913033	0.4208881967213116	0.37617759340659346	0.41851312154696146	10147.247619047619	10664.78947368421	10654.134615384615	9910.323671497585	10354.203883495145	10523.6	10577.53431372549	9530.655172413793	10005.60396039604	10041.52736318408	11197.595	10133.91959798995	9622.833333333334	10344.97461928934	10340.372448979591	10453.923076923076	10814.262886597939	9518.067357512953	10805.734375	10186.743455497382	10222.526315789473	9828.148148148148	9592.606382978724	10976.037433155081	10241.639784946237	10887.097297297298	10684.728260869566	10880.213114754099	10105.65934065934	10440.93370165746
Q7ZV46	0.35917634035087737	0.34907017957746483	0.3573952296819785	0.3698493617021277	0.3456549644128115	0.37455313214285724	0.3646814408602152	0.3714492050359714	0.3642558122743685	0.33805394565217356	0.35290062545454554	0.33936097080291994	0.3485303699633699	0.3544342426470588	0.3524224870848709	0.3684114222222222	0.3512384981412639	0.37697615298507464	0.3687939101123595	0.35686448872180454	0.348212411320755	0.3515436818181819	0.3791555703422054	0.3403054312977101	0.3612449195402299	0.36276797692307716	0.3852461389961391	0.35455092635658914	0.37066661478599233	0.34558571875000027	10455.01403508772	10650.271126760563	10996.82332155477	11006.404255319148	10716.20284697509	11142.817857142858	10435.089605734767	11114.604316546762	11025.050541516246	10913.840579710144	10734.89090909091	10555.200729927008	10629.25641025641	10926.577205882353	11135.073800738008	11205.751851851852	10650.661710037175	10950.649253731342	11703.209737827716	11233.052631578947	10702.875471698113	10599.912878787878	10897.589353612168	10896.141221374046	10614.310344827587	11237.66923076923	11179.76833976834	10989.031007751939	11097.684824902724	10584.125
Q9RJS6	0.3720692845303867	0.37769114681440435	0.35200343055555544	0.32985922005571006	0.3827613770949719	0.35671043697478977	0.359541842696629	0.341893856338028	0.3463877118644064	0.34911781869688363	0.38396945170454533	0.3604762136752137	0.3556064428571426	0.35232390257879614	0.367233117816092	0.3407738616714696	0.33779853468208093	0.34169998550724623	0.3883248139534883	0.36205811661807574	0.31812585672514604	0.3700953460410559	0.3618250235294116	0.35425684660766954	0.3427643461538459	0.3600410860534121	0.34622956845238084	0.3648269850746268	0.3543752305389222	0.3356951651651648	9539.367403314916	9466.357340720222	9940.316666666668	9450.325905292479	10019.324022346369	9567.946778711485	9898.744382022473	9086.230985915492	9209.152542372882	9028.059490084986	9998.02840909091	9355.31054131054	9479.38	9379.790830945558	9526.30459770115	9184.279538904899	9434.251445086706	9474.684057971015	9853.581395348838	9920.241982507288	9415.564327485381	10306.046920821114	9031.30588235294	9712.575221238938	9466.378698224851	9851.982195845698	9051.55357142857	9570.06567164179	9625.467065868263	9448.054054054053
O22682	0.32434529032258064	0.34284342786069694	0.3331853117206984	0.33728150249999983	0.3495732481203006	0.3501181206030152	0.3451502317380353	0.3203632146464644	0.33981469367088624	0.3508700532994922	0.35064018320610685	0.3232891428571427	0.35420189769820987	0.35806361538461556	0.327177177377892	0.338240680412371	0.3389353436692506	0.3436698186528498	0.34718762597402597	0.3431392916666666	0.3371952637075719	0.35195376701570696	0.3562237795275589	0.3442957526315789	0.3396577836411609	0.33851678571428584	0.3306202732095493	0.3422963696808513	0.3415747946666667	0.3163959197860966	8861.426799007444	9098.216417910447	8907.162094763093	9205.0025	9839.147869674185	9792.809045226131	9186.851385390428	8554.515151515152	9204.040506329115	9120.360406091371	9179.13486005089	8663.533163265307	9412.340153452686	9183.361538461539	8678.334190231362	9269.487113402061	8919.635658914729	9230.862694300518	9356.046753246754	8818.184895833334	8762.11227154047	9147.369109947644	9384.635170603675	9254.523684210526	9045.683377308707	9239.65873015873	8527.379310344828	8816.087765957447	9223.576	8586.262032085562
Q9P7Q4	0.3708753615676356	0.3593404316455688	0.35971357794676745	0.35578883502538	0.36565058703938946	0.3522679376590323	0.36547478343948997	0.3704168660714285	0.34256496296296257	0.3600789194373398	0.3658699731113955	0.3591133974358969	0.3470536392811292	0.354943046272493	0.3437087001286996	0.36288902577319565	0.34472834322580614	0.35353133591731234	0.35953226131953425	0.3432613691709842	0.36028086121919506	0.3454419402597399	0.35104398439531853	0.36609719791666606	0.35983592959582744	0.35314809138381154	0.37012447973856183	0.3446784253926699	0.34056232765399685	0.3736518503937002	9892.198482932996	10128.269620253164	9541.097591888467	9711.998730964468	9866.040660736975	9543.762086513994	10039.365605095541	10088.320153061224	9299.655172413793	9897.589514066496	9529.637644046095	9308.139743589743	9583.360718870346	9585.122107969151	9436.574002574003	9898.038659793814	9421.935483870968	9221.164082687339	9648.738680465718	9626.970207253886	9524.828793774319	9334.91948051948	9534.252275682706	10018.23046875	9296.06779661017	9547.928198433421	9891.738562091503	9405.802356020942	9167.980340760158	10278.686351706037
Q9ERB4	0.3441329711362813	0.33848801096491204	0.3337649597806206	0.3356844798829545	0.3423043852908895	0.33394005636896096	0.3374450443061144	0.33341644761904693	0.3452561121289854	0.3367010326246341	0.3369406556655663	0.3378561775495232	0.33331459302752314	0.3359658781204108	0.34519536136613976	0.3414022582659811	0.3374841304667394	0.3407013202205875	0.33375980875321754	0.33622138042678407	0.34038230916452	0.3321397422680409	0.33771266703499064	0.33474544841562237	0.3334988348691489	0.33404385803834863	0.3411540125414964	0.33439093726937236	0.3337747452934656	0.34044474076809517	9524.610887833394	9238.318713450293	9303.92029250457	9318.553035844916	9373.307720453713	9027.257320644218	9021.212376418895	9192.168498168498	9277.374129717846	9248.908724340175	9188.968830216356	9065.337123991196	9235.068990825688	9141.54148311307	9214.044436283511	9354.616091109478	9148.221242190371	9210.881985294118	9146.062890768664	9168.111479028697	9143.75082811925	9123.404639175258	9184.145488029466	9009.743551952837	9070.438997419831	9041.396386430679	9285.032829214311	9288.257564575646	8935.065337763011	9313.232274741507
O67507	0.32667639570552154	0.3913078400000002	0.3673787253086421	0.36256255727554204	0.3831514658385097	0.37776368535825544	0.3804683843750003	0.39373014106583093	0.36705431446540915	0.38628435015772905	0.36597901898734175	0.3777670380952385	0.37487038535031875	0.3926633514377001	0.38639949358974346	0.3765799646302255	0.38479917741935515	0.3768253236245956	0.36619567207792225	0.37399308469055387	0.37275146078431387	0.39367278360655744	0.3553368289473684	0.3674883366336635	0.3782830960264901	0.37394250498338893	0.35660598666666676	0.353614872909699	0.3466786946308724	0.36290476430976454	9332.245398773006	10443.738461538462	10224.308641975309	9672.117647058823	10857.80745341615	10177.03738317757	9557.76875	10241.08777429467	9408.965408805032	9824.290220820189	9979.246835443038	10000.625396825397	9839.43949044586	9666.85303514377	9976.471153846154	10178.009646302251	9774.954838709677	9975.012944983819	9581.902597402597	10037.345276872964	9502.398692810457	10208.0	9583.217105263158	9897.267326732674	9892.880794701987	9802.136212624584	9494.206666666667	9073.515050167223	9395.634228187919	9602.579124579124
Q91V88	0.36935789285714304	0.3451704472271914	0.3559251863799285	0.35042080071813286	0.34480528417266215	0.3645428252252251	0.3468899837545125	0.3560887160940323	0.351395650362319	0.35125853539019947	0.34777164909090935	0.3449644007285975	0.34630681021897797	0.34582684095064015	0.3528628919413923	0.36015174311926584	0.35935317279411794	0.36900168508287307	0.3511606346863468	0.3554141737523106	0.35670951481481494	0.35873273840445274	0.35019817286245364	0.34719882495344506	0.351157703358209	0.3386433158878506	0.3454728782771536	0.3384942739212007	0.3435127969924811	0.35969377966101695	11884.907142857142	11036.998211091235	12211.740143369176	10995.224416517056	11423.377697841726	11523.581981981983	11510.173285198556	11199.22965641953	10645.11231884058	11728.686025408348	10602.203636363636	11230.914389799636	10400.990875912408	11371.663619744058	11103.836996336997	11064.822018348625	11227.586397058823	12146.817679558011	11524.671586715867	11395.462107208872	11327.99074074074	11623.9146567718	11300.698884758363	10827.486033519554	11408.966417910447	11344.155140186916	11697.344569288389	10818.568480300188	10807.934210526315	11560.146892655368
P50947	0.36835445592705174	0.3671760091463417	0.3586320519877676	0.3425268711656443	0.38759718769230783	0.37551967901234573	0.37079276780185777	0.3752588850931678	0.40713037383177586	0.35176147812500014	0.36584562068965537	0.3829591069182393	0.3777597381703471	0.3434162468354429	0.38607277460317496	0.3832299713375798	0.3674376517571886	0.3660106955128206	0.3867306655948556	0.3793822258064517	0.3358216537216828	0.37175519805194834	0.3488310912052115	0.3700799901960787	0.34649818688524625	0.3557488947368423	0.36921981188118824	0.3596148145695365	0.3530986843853825	0.39926896666666684	10071.893617021276	10024.518292682927	9389.085626911316	9481.303680981595	10057.809230769231	9771.762345679012	9944.715170278638	9744.630434782608	10098.489096573208	8926.69375	9248.808777429467	9744.537735849057	8955.971608832808	8908.962025316456	9825.42857142857	9863.487261146496	9819.17252396166	9465.266025641025	9931.993569131833	9369.003225806451	8730.388349514564	9817.98051948052	9078.931596091204	9619.084967320261	8553.373770491804	9237.907894736842	10027.128712871287	9727.980132450331	8989.016611295681	9997.203333333333
