Q9D112	0.043689320388349516	0.024271844660194174	0.06796116504854369	0.0970873786407767	0.038834951456310676	0.05339805825242718	0.014563106796116505	0.019417475728155338	0.019417475728155338	0.10194174757281553	0.014563106796116505	0.024271844660194174	0.05339805825242718	0.06796116504854369	0.05339805825242718	0.18932038834951456	0.05339805825242718	0.03398058252427184	0.009708737864077669	0.019417475728155338
P52292	0.08695652173913043	0.011342155009451797	0.052930056710775046	0.06427221172022685	0.02835538752362949	0.05860113421550094	0.015122873345935728	0.06994328922495274	0.052930056710775046	0.09829867674858223	0.015122873345935728	0.062381852551984876	0.04914933837429111	0.04914933837429111	0.03969754253308128	0.0661625708884688	0.06805293005671077	0.0831758034026465	0.013232514177693762	0.015122873345935728
Q39255	0.11875	0.01875	0.08125	0.125	0.0375	0.025	0.0125	0.0625	0.08125	0.075	0.025	0.05	0.025	0.025	0.025	0.05	0.0625	0.075	0.0125	0.0125
G5EFF7	0.10557768924302789	0.00199203187250996	0.043824701195219126	0.053784860557768925	0.03187250996015936	0.05976095617529881	0.01195219123505976	0.049800796812749	0.017928286852589643	0.07171314741035857	0.053784860557768925	0.10159362549800798	0.0796812749003984	0.06374501992031872	0.053784860557768925	0.10358565737051793	0.04183266932270916	0.043824701195219126	0.00199203187250996	0.00796812749003984
A8VU90	0.12172284644194757	0.026217228464419477	0.05805243445692884	0.06741573033707865	0.020599250936329586	0.07303370786516854	0.03932584269662921	0.0149812734082397	0.018726591760299626	0.13670411985018727	0.00749063670411985	0.011235955056179775	0.06179775280898876	0.056179775280898875	0.08426966292134831	0.054307116104868915	0.052434456928838954	0.06367041198501873	0.0149812734082397	0.016853932584269662
P07796	0.25806451612903225	0	0.009216589861751152	0.02304147465437788	0.009216589861751152	0.04608294930875576	0.004608294930875576	0.018433179723502304	0.31336405529953915	0.027649769585253458	0.013824884792626729	0.004608294930875576	0.06912442396313365	0.027649769585253458	0.03225806451612903	0.041474654377880185	0.03686635944700461	0.055299539170506916	0	0.009216589861751152
P27008	0.07199211045364892	0.015779092702169626	0.054240631163708086	0.07593688362919132	0.028599605522682446	0.07100591715976332	0.01873767258382643	0.04142011834319527	0.1222879684418146	0.09072978303747535	0.02465483234714004	0.03155818540433925	0.047337278106508875	0.03550295857988166	0.03353057199211045	0.08777120315581854	0.038461538461538464	0.06607495069033531	0.01282051282051282	0.03155818540433925
O59923	0.05202312138728324	0.017341040462427744	0.08477842003853564	0.046242774566473986	0.04816955684007707	0.05394990366088632	0.015414258188824663	0.07129094412331406	0.0905587668593449	0.10789980732177264	0.02119460500963391	0.055876685934489405	0.046242774566473986	0.04046242774566474	0.03275529865125241	0.06551059730250482	0.08092485549132948	0.038535645472061654	0.007707129094412331	0.023121387283236993
Q3ZBG8	0.06233062330623306	0.04607046070460705	0.04065040650406504	0.06775067750677506	0.018970189701897018	0.08401084010840108	0.016260162601626018	0.013550135501355014	0.056910569105691054	0.1002710027100271	0.018970189701897018	0.02168021680216802	0.0948509485094851	0.08130081300813008	0.07317073170731707	0.08943089430894309	0.051490514905149054	0.032520325203252036	0.024390243902439025	0.005420054200542005
P10815	0.06639004149377593	0.006224066390041493	0.06846473029045644	0.06846473029045644	0.035269709543568464	0.026970954356846474	0.03734439834024896	0.04771784232365145	0.07883817427385892	0.0975103734439834	0.026970954356846474	0.04979253112033195	0.04979253112033195	0.035269709543568464	0.058091286307053944	0.08298755186721991	0.043568464730290454	0.06846473029045644	0.014522821576763486	0.03734439834024896
