P45759	0.3648948394308943	0.35303893075356374	0.3731654346938775	0.3172434355828221	0.3554111413934426	0.34968388911704307	0.3458219999999998	0.3354744350515462	0.3554007768595042	0.3554326583850928	0.3531254875518672	0.3508418128898125	0.3367048791666666	0.3608016993736947	0.3609828702928867	0.35156426624737924	0.3417341029411766	0.3508869221052631	0.3402647194092827	0.3280286215644821	0.33674029872881367	0.34085133121019123	0.357479538297872	0.3268011982942429	0.33792379059829036	0.32681127194860776	0.3654197768240341	0.3594151118279568	0.35712391810344807	0.34153004751619886	9787.268292682927	9485.932790224033	9596.920408163265	9042.316973415132	9751.46106557377	9562.669404517454	9521.975308641975	9018.79175257732	9270.25826446281	9228.942028985508	9570.309128630706	9510.172557172556	9063.322916666666	9672.534446764092	9855.36820083682	9168.549266247379	9483.334033613446	9216.143157894738	9761.405063291139	8765.336152219874	8945.822033898305	9065.341825902335	9258.455319148936	9280.159914712154	8650.517094017094	8853.578158458244	9452.611587982832	9393.625806451613	9070.183189655172	9287.749460043196
O02695	0.35321066699604714	0.3504471681503452	0.35717439801980155	0.34974369177403325	0.36626899801587254	0.3583880506454816	0.34981113618290227	0.3521420955223877	0.3586059332669319	0.3476909282153534	0.35904338223552945	0.3580271938061936	0.34998319699999964	0.3653374184184183	0.3585258877755506	0.357727526579739	0.3725166214859439	0.36435166633165805	0.3597748752515088	0.3545628167170186	0.3560279657258063	0.3625500676084757	0.3674090121212118	0.3652453710819009	0.3526677783400805	0.34223505673758836	0.3830939797160235	0.3572263614213196	0.3713057703252024	0.3657483794506606	9324.51976284585	9621.17606330366	9371.273267326733	9424.800792864222	9456.44742063492	9661.664349553128	9443.15208747515	9396.52039800995	9593.585657370519	9597.3888334995	9632.189620758483	9467.479520479521	9409.348	9550.174174174173	9575.01503006012	9557.538615847543	9556.012048192772	9713.704522613065	9599.152917505031	9582.104733131924	9278.760080645161	9711.180625630675	9743.18787878788	9670.084934277047	9555.031376518218	9190.425531914894	9694.689655172413	9466.899492385786	10077.567073170732	9778.625635808748
Q96A65	0.36643494347379185	0.38846021913580187	0.356780860968074	0.3601412835051539	0.38623098658410693	0.38093268801652813	0.3470483650465352	0.3654751915113865	0.3766065989637301	0.36651614315352665	0.36828690550363397	0.3793477962577959	0.37101242663891687	0.37367753124999936	0.37687070490093794	0.3652566221294361	0.3773514900731443	0.3746233985355638	0.3615040460732981	0.3683164287211731	0.37577148793284326	0.3669278739495791	0.36859511461619276	0.37589447473684146	0.36799079768176934	0.3543760305907175	0.36179335269271357	0.3651131596194499	0.3663755851851849	0.3646548040254231	9913.601233299076	10563.706790123457	9537.950566426365	9629.332989690722	10484.834881320949	10162.151859504133	9010.483971044467	9404.634575569358	10007.79792746114	9649.621369294606	9291.644859813085	10214.772349272349	9673.727367325702	9607.604166666666	10046.09906152242	9914.863256784969	10037.798328108673	9860.309623430961	9838.543455497382	9773.134171907757	9823.894018887722	9716.987394957983	9411.136698212407	9850.333684210525	10158.27502634352	9483.535864978903	9833.862724392819	9831.170190274841	9510.972486772487	9650.08156779661
Q9CR53	0.3630496083333334	0.3419217731092438	0.3766881610169491	0.338895034188034	0.3404919655172415	0.39030023478260895	0.37227927192982474	0.3706120707964603	0.31922983035714275	0.3955686666666667	0.39689464545454545	0.3728704770642203	0.3886033796296296	0.39088523364485983	0.39249780188679256	0.34485505714285714	0.3399471442307692	0.3520757864077671	0.382670205882353	0.37711807920792106	0.3885661499999999	0.3857445353535355	0.3839213163265308	0.4126192989690722	0.3497703229166666	0.3790480947368421	0.3725441382978725	0.3838931182795699	0.3875760108695653	0.3823273186813187	9509.525	8450.596638655463	10145.762711864407	9072.495726495727	8995.155172413793	9407.8	9584.526315789473	9397.637168141593	9045.9375	9546.252252252252	10041.1	9894.275229357798	9930.824074074075	9820.476635514018	9811.075471698114	9313.533333333333	9654.884615384615	9167.757281553399	10309.539215686274	8723.930693069307	9715.82	9924.838383838383	9249.183673469388	10199.690721649484	8716.364583333334	8382.115789473684	9332.659574468085	9763.52688172043	9421.108695652174	8887.318681318682
Q5JVS0	0.3978393932038833	0.4034199586374695	0.38737190731707327	0.3915510684596579	0.4021990367647058	0.3939531916461917	0.4051256502463051	0.38664134814814805	0.3944635594059405	0.41568498014888355	0.38395815920398024	0.3852144663341644	0.41350211000000014	0.3711548170426066	0.40105095728643236	0.4309808992443324	0.42821216161616155	0.4109166556962025	0.43432710913705586	0.4334997709923662	0.4073920280612246	0.4187558721227622	0.4229137435897434	0.432578876606684	0.37373508247422677	0.4159167209302323	0.42548896891191673	0.4231220129870132	0.43358311458333326	0.431271498694517	8693.259708737864	9121.423357664233	8235.00243902439	8440.212713936431	8767.05637254902	8714.79606879607	9082.647783251232	8438.683950617284	8803.420792079209	9025.476426799007	8239.835820895523	8586.967581047382	8845.35	8380.814536340853	8427.01256281407	8929.297229219144	9162.037878787878	8879.035443037974	9061.337563451776	9366.951653944021	8659.441326530612	8558.046035805626	8794.946153846155	9195.578406169665	8315.62886597938	8812.100775193798	8723.927461139896	8926.654545454545	9496.169270833334	8553.553524804178
P20061	0.31084756712962963	0.31550823433874714	0.30457317441860465	0.29856874825174834	0.29856652102803766	0.31269889227166275	0.32562972065727713	0.30395844235294134	0.32710007547169834	0.31580887706855787	0.31038654976303326	0.3130587790973871	0.3245201952380953	0.3184414725536993	0.30145573444976104	0.31196084892086323	0.32439850961538447	0.3316864891566267	0.31239906763285036	0.3225852469733655	0.3222824029126215	0.3184866642335769	0.3026460951219511	0.3055160562347191	0.30158400735294133	0.2997599705159703	0.32297761822660087	0.3254770641975313	0.29597068811881194	0.32669171215880904	10753.842592592593	10478.424593967517	10286.197674418605	9969.491841491841	9634.904205607476	10840.025761124121	10758.861502347418	10571.741176470588	10720.61320754717	10482.879432624113	10984.770142180094	10741.03325415677	10877.688095238096	10737.193317422434	10232.54066985646	10624.06474820144	10707.365384615385	10615.534939759036	10197.268115942028	11358.682808716707	10369.652912621359	10735.474452554745	10306.924390243903	10133.721271393642	10010.009803921568	9764.260442260442	10352.785714285714	10642.955555555556	9881.200495049505	10977.28287841191
Q10738	0.3597489125475286	0.3698285305343513	0.3717563946360156	0.3449436692307694	0.36976572972972976	0.3833255697674418	0.3420393035019456	0.37150065234375024	0.3734463843137257	0.3720395196850394	0.3512621027667985	0.34615648809523825	0.37651745816733084	0.37686246400000006	0.37462557831325316	0.36501837499999995	0.3903246153846156	0.3506834308943088	0.36718163673469406	0.3830340450819676	0.3945256666666665	0.37182414462809943	0.3615572821576765	0.3482235166666668	0.3724467531380753	0.3837377857142859	0.3520898902953587	0.37884482203389847	0.40034161276595776	0.36385126068376095	10634.068441064639	9999.62213740458	10136.95019157088	9317.107692307693	10401.625482625483	10255.108527131782	9979.540856031128	10295.44140625	10233.541176470588	10445.21653543307	9201.08695652174	9050.833333333334	10140.286852589641	9923.928	11047.963855421687	9514.237903225807	10838.433198380566	9417.170731707318	10318.0	9835.52868852459	10614.62962962963	9583.128099173553	10038.278008298756	8973.5875	10250.364016736401	9868.731092436974	9675.261603375528	10606.283898305084	10916.20425531915	9160.15811965812
P06796	0.25122382777777796	0.23656337430167604	0.2327536348314606	0.2544575593220339	0.23975867045454546	0.2537185028571428	0.20668994827586207	0.2591573121387284	0.225375488372093	0.24420622222222227	0.26035355294117657	0.25266534911242616	0.2711012440476191	0.24101946107784422	0.2798909879518072	0.2427877939393941	0.27325798170731713	0.24941344171779134	0.24378125308641974	0.27190614906832306	0.2570501125000001	0.27353044654088055	0.24037965189873417	0.25604278980891726	0.23718689743589735	0.2686038193548386	0.284806564935065	0.25445096078431373	0.2872532697368421	0.24604164900662262	8064.988888888889	7988.977653631285	7621.5224719101125	8500.440677966102	8471.977272727272	8127.52	7283.885057471264	8388.242774566474	8732.406976744185	8550.859649122807	8433.876470588235	8669.360946745563	9415.922619047618	8796.40119760479	8900.259036144578	8869.690909090908	9571.756097560976	8799.773006134968	8648.327160493827	9131.987577639751	8479.04375	9181.459119496856	8927.613924050633	8505.636942675159	8703.557692307691	8632.625806451613	9063.181818181818	8858.56862745098	9465.782894736842	8655.814569536424
Q925B5	0.33921679294117674	0.3541741839622641	0.365442184397163	0.3470269786729859	0.32718380285035625	0.3511064285714288	0.3466894749403343	0.33658360287081346	0.3474829424460432	0.37606707451923044	0.36682871566265074	0.35192028019323685	0.36347921791767546	0.3636476189320391	0.3574824306569346	0.3516776268292685	0.34358194132029307	0.3717335808823532	0.3602298206388203	0.35097758620689673	0.34580600000000017	0.37925227475247536	0.36793059057072	0.36845887313432796	0.35868596758104754	0.3483356099999999	0.37888969423558905	0.3678092110552765	0.3571120403022669	0.37727576515151495	9706.411764705883	9199.415094339623	9735.48463356974	9487.32701421801	9080.294536817102	9076.557142857142	9315.988066825776	9681.502392344497	9575.359712230216	10099.591346153846	9910.82891566265	9346.461352657005	9941.719128329298	9378.514563106795	9644.009732360097	9738.124390243902	9426.454767726162	9823.781862745098	9422.786240786241	9909.600985221676	9728.479012345679	10202.658415841584	9664.322580645161	9759.982587064676	10502.344139650873	9355.285	10403.09022556391	9542.155778894472	9583.342569269522	9599.111111111111
A4D2H0	0.3752958273195873	0.3865899329032258	0.37955228811369496	0.3872463906856407	0.37363518911917065	0.3692927341115431	0.3375149181818182	0.37507134330299097	0.3948323645833334	0.370280941329856	0.37037252480417726	0.3858685843137251	0.3669347120418843	0.3496146435124507	0.37629235039370024	0.38058138370565037	0.3710057157894735	0.36501445454545395	0.3703710013192608	0.36695831307793886	0.36814879497354475	0.379630729801325	0.3899510344827578	0.3701734355909696	0.353893263297872	0.37818901198402105	0.3710648759999998	0.3522018825100134	0.3947808114973262	0.3780519866131187	9273.5206185567	9747.304516129032	9448.290697674418	9300.380336351876	9077.987046632124	9129.91569390402	8003.094805194805	9294.005201560469	10012.684895833334	8977.173402868319	9113.748041775458	9282.139869281045	9222.362565445026	8604.867627785059	9508.511811023622	9247.32194480946	9181.51052631579	9301.127799736496	9046.71635883905	9291.018494055483	8996.60052910053	9336.93642384106	9518.412466843502	9218.579017264276	8954.1875	9478.207723035952	9493.174666666666	8797.008010680907	9396.553475935829	9558.085676037483
